_id,Country,Response_measure,date_start,date_end
1859,Spain,NonEssentialShops,2020-03-14T00:00:00,6/21/2020
1860,Spain,OutdoorOver1000,2020-06-02T00:00:00,6/21/2020
1861,Spain,PlaceOfWorshipPartial,2020-03-14T00:00:00,6/21/2020
1862,Spain,PlaceOfWorshipPartial,2020-10-25T00:00:00,5/9/2021
1863,Spain,PrivateGatheringRestrictionsPartial,2020-10-25T00:00:00,5/9/2021
1864,Spain,QuarantineForInternationalTravellers,2020-02-25T00:00:00,7/1/2020
1865,Spain,QuarantineForInternationalTravellers,2021-02-22T00:00:00,8/23/2021
1866,Spain,RegionalStayHomeOrderPartial,2020-10-25T00:00:00,6/7/2021
1867,Spain,RegionalStayHomeOrderPartial,2021-07-19T00:00:00,8/27/2021
1868,Spain,RestaurantsCafes,2020-03-14T00:00:00,5/3/2020
1869,Spain,RestaurantsCafesPartial,2020-05-04T00:00:00,9/30/2020
1870,Spain,RestaurantsCafesPartial,2020-10-19T00:00:00,NA
1871,Spain,SocialCirclePartial,2020-08-27T00:00:00,8/28/2020
1872,Spain,StayHomeGen,2020-03-09T00:00:00,3/13/2020
1873,Spain,StayHomeOrder,2020-03-14T00:00:00,5/3/2020
1874,Spain,StayHomeOrderPartial,2020-05-04T00:00:00,5/11/2020
1875,Spain,StayHomeOrderPartial,2021-03-26T00:00:00,4/9/2021
1876,Spain,StayHomeRiskG,2020-03-12T00:00:00,3/13/2020
1877,Spain,Teleworking,2020-03-09T00:00:00,4/12/2020
1878,Sweden,AdaptationOfWorkplace,2020-07-08T00:00:00,12/31/2020
1879,Sweden,AdaptationOfWorkplacePartial,2020-03-25T00:00:00,7/7/2020
1880,Sweden,BanOnAllEvents,2020-03-29T00:00:00,6/13/2020
1881,Sweden,BanOnAllEventsPartial,2020-06-14T00:00:00,3/5/2021
1882,Sweden,ClosHigh,2020-03-17T00:00:00,6/1/2021
1883,Sweden,ClosPubAnyPartial,2020-07-01T00:00:00,7/1/2021
1884,Sweden,ClosSec,2020-03-18T00:00:00,6/15/2020
1885,Sweden,ClosSec,2020-12-07T00:00:00,4/1/2021
1886,Sweden,ClosSecPartial,2020-11-23T00:00:00,12/6/2020
1887,Sweden,EntertainmentVenuesPartial,2021-03-25T00:00:00,5/31/2021
1888,Sweden,GymsSportsCentresPartial,2021-03-06T00:00:00,5/17/2021
1889,Sweden,IndoorOver500,2020-03-12T00:00:00,3/28/2020
1890,Sweden,IndoorOver500,2021-03-06T00:00:00,9/29/2021
1891,Sweden,MasksVoluntaryClosedSpacesPartial,2021-01-07T00:00:00,7/1/2021
1892,Sweden,MassGather50,2020-03-29T00:00:00,6/13/2020
1893,Sweden,MassGather50Partial,2020-06-14T00:00:00,3/5/2021
1894,Sweden,MassGatherAll,2020-03-12T00:00:00,6/13/2020
1895,Sweden,MassGatherAll,2021-03-06T00:00:00,9/29/2021
1896,Sweden,MassGatherAllPartial,2020-06-14T00:00:00,3/5/2021
1897,Sweden,NonEssentialShopsPartial,2021-03-09T00:00:00,5/17/2021
1898,Sweden,OutdoorOver500,2021-03-06T00:00:00,9/29/2021
1899,Sweden,PrivateGatheringRestrictions,2020-11-30T00:00:00,9/29/2021
1900,Sweden,QuarantineForInternationalTravellers,2021-01-22T00:00:00,NA
1901,Sweden,RestaurantsCafesPartial,2020-07-01T00:00:00,7/1/2021
1902,Sweden,StayHomeRiskG,2020-04-01T00:00:00,10/22/2020
1903,Sweden,Teleworking,2020-03-16T00:00:00,9/30/2021
1904,Switzerland,AdaptationOfWorkplace,2021-01-18T00:00:00,NA
1905,Switzerland,BanOnAllEvents,2020-03-20T00:00:00,6/5/2020
1906,Switzerland,BanOnAllEvents,2021-01-18T00:00:00,4/18/2021
1907,Switzerland,ClosHigh,2020-03-16T00:00:00,5/11/2020
1908,Switzerland,ClosHigh,2020-11-02T00:00:00,5/30/2021
1909,Switzerland,ClosPrim,2020-03-16T00:00:00,5/11/2020
1910,Switzerland,ClosPubAny,2020-03-16T00:00:00,5/10/2020
1911,Switzerland,ClosPubAny,2021-01-18T00:00:00,2/28/2021
1912,Switzerland,ClosPubAnyPartial,2020-05-11T00:00:00,6/6/2020
1913,Switzerland,ClosPubAnyPartial,2020-10-29T00:00:00,1/17/2021
1914,Switzerland,ClosPubAnyPartial,2021-03-01T00:00:00,NA
1915,Switzerland,ClosSec,2020-03-16T00:00:00,5/11/2020
1916,Switzerland,EntertainmentVenues,2020-12-22T00:00:00,2/28/2021
1917,Switzerland,EntertainmentVenuesPartial,2020-10-29T00:00:00,12/21/2020
1918,Switzerland,EntertainmentVenuesPartial,2021-03-01T00:00:00,NA
1919,Switzerland,GymsSportsCentres,2020-03-16T00:00:00,5/10/2020
1920,Switzerland,GymsSportsCentres,2020-12-22T00:00:00,5/30/2021
1921,Switzerland,GymsSportsCentresPartial,2020-05-11T00:00:00,6/6/2020
1922,Switzerland,GymsSportsCentresPartial,2021-05-31T00:00:00,NA
1923,Switzerland,IndoorOver100,2020-03-13T00:00:00,3/19/2020
1924,Switzerland,IndoorOver100,2020-06-06T00:00:00,6/22/2020
1925,Switzerland,IndoorOver100,2021-05-31T00:00:00,6/25/2021
1926,Switzerland,IndoorOver1000,2020-03-02T00:00:00,3/12/2020
1927,Switzerland,IndoorOver1000,2020-06-23T00:00:00,10/1/2020
1928,Switzerland,IndoorOver50,2020-10-29T00:00:00,1/17/2021
1929,Switzerland,IndoorOver50,2021-04-19T00:00:00,5/30/2021
1930,Switzerland,IndoorOver500,2021-06-26T00:00:00,NA
1931,Switzerland,MasksMandatoryAllSpaces,2020-07-06T00:00:00,6/25/2021
1932,Switzerland,MasksMandatoryClosedSpaces,2021-06-26T00:00:00,9/12/2021
1933,Switzerland,MasksVoluntaryClosedSpaces,2020-03-16T00:00:00,7/5/2020
1934,Switzerland,MassGather50,2020-03-20T00:00:00,6/5/2020
1935,Switzerland,MassGather50,2020-10-29T00:00:00,5/30/2021
1936,Switzerland,MassGatherAll,2020-02-28T00:00:00,10/1/2020
1937,Switzerland,MassGatherAll,2020-10-29T00:00:00,5/30/2021
1938,Switzerland,MassGatherAllPartial,2021-05-31T00:00:00,NA
1939,Switzerland,NonEssentialShops,2020-03-20T00:00:00,5/11/2020
1940,Switzerland,NonEssentialShops,2021-01-18T00:00:00,3/1/2021
1941,Switzerland,NonEssentialShopsPartial,2020-12-11T00:00:00,1/17/2021
1942,Switzerland,OutdoorOver100,2020-03-13T00:00:00,3/19/2020
1943,Switzerland,OutdoorOver100,2020-06-06T00:00:00,6/22/2020
1944,Switzerland,OutdoorOver100,2021-04-19T00:00:00,5/30/2021
1945,Switzerland,OutdoorOver1000,2020-02-28T00:00:00,3/12/2020
1946,Switzerland,OutdoorOver1000,2020-07-07T00:00:00,10/1/2020
1947,Switzerland,OutdoorOver500,2020-06-23T00:00:00,7/6/2020
1948,Switzerland,OutdoorOver500,2021-05-31T00:00:00,NA
1949,Switzerland,PrivateGatheringRestrictions,2020-03-20T00:00:00,6/5/2020
1950,Switzerland,PrivateGatheringRestrictions,2020-10-19T00:00:00,5/30/2021
1951,Switzerland,PrivateGatheringRestrictionsPartial,2021-05-31T00:00:00,NA
1952,Switzerland,QuarantineForInternationalTravellers,2020-07-06T00:00:00,NA
1953,Switzerland,RestaurantsCafes,2020-03-16T00:00:00,6/6/2020
1954,Switzerland,RestaurantsCafes,2020-12-22T00:00:00,4/18/2021
1955,Switzerland,RestaurantsCafesPartial,2020-10-29T00:00:00,12/21/2020
1956,Switzerland,RestaurantsCafesPartial,2021-04-19T00:00:00,NA
1957,Switzerland,StayHomeGen,2020-12-22T00:00:00,1/22/2021
1958,Switzerland,StayHomeRiskG,2020-03-16T00:00:00,NA
1959,Switzerland,Teleworking,2020-03-16T00:00:00,1/17/2021
1960,Switzerland,TeleworkingPartial,2021-01-18T00:00:00,NA
1961,United Kingdom,BanOnAllEvents,2020-09-14T00:00:00,12/1/2020
1962,United Kingdom,ClosDaycare,2020-03-23T00:00:00,5/31/2020
1963,United Kingdom,ClosDaycarePartial,2020-06-01T00:00:00,9/1/2020
1964,United Kingdom,ClosPrim,2020-03-23T00:00:00,5/31/2020
1965,United Kingdom,ClosPrimPartial,2020-06-01T00:00:00,9/1/2020
1966,United Kingdom,ClosPubAny,2020-03-16T00:00:00,5/9/2020
1967,United Kingdom,ClosPubAnyPartial,2020-05-10T00:00:00,8/7/2020
1968,United Kingdom,ClosPubAnyPartial,2020-09-24T00:00:00,12/1/2020
1969,United Kingdom,ClosSec,2020-03-23T00:00:00,6/14/2020
1970,United Kingdom,ClosSecPartial,2020-06-15T00:00:00,9/1/2020
1971,United Kingdom,EntertainmentVenues,2020-03-16T00:00:00,7/2/2020
1972,United Kingdom,EntertainmentVenues,2020-11-05T00:00:00,12/1/2020
1973,United Kingdom,EntertainmentVenuesPartial,2020-07-03T00:00:00,8/7/2020
1974,United Kingdom,GymsSportsCentres,2020-03-20T00:00:00,5/12/2020
1975,United Kingdom,GymsSportsCentres,2020-11-05T00:00:00,12/1/2020
1976,United Kingdom,GymsSportsCentresPartial,2020-05-13T00:00:00,7/9/2020
1977,United Kingdom,HotelsOtherAccommodation,2020-03-24T00:00:00,7/2/2020
1978,United Kingdom,HotelsOtherAccommodationPartial,2020-11-05T00:00:00,12/1/2020
1979,United Kingdom,IndoorOver50,2020-07-04T00:00:00,9/13/2020
1980,United Kingdom,MasksMandatoryClosedSpaces,2020-07-27T00:00:00,NA
1981,United Kingdom,MasksVoluntaryClosedSpaces,2020-06-09T00:00:00,7/26/2020
1982,United Kingdom,MassGather50,2020-05-28T00:00:00,12/1/2020
1983,United Kingdom,MassGatherAll,2020-05-28T00:00:00,12/1/2020
1984,United Kingdom,NonEssentialShops,2020-03-23T00:00:00,5/9/2020
1985,United Kingdom,NonEssentialShops,2020-11-05T00:00:00,12/1/2020
1986,United Kingdom,NonEssentialShopsPartial,2020-05-10T00:00:00,6/12/2020
1987,United Kingdom,OutdoorOver50,2020-05-28T00:00:00,9/13/2020
1988,United Kingdom,PlaceOfWorship,2020-03-24T00:00:00,5/18/2020
1989,United Kingdom,PrivateGatheringRestrictions,2020-03-24T00:00:00,7/3/2020
1990,United Kingdom,PrivateGatheringRestrictions,2020-09-09T00:00:00,12/1/2020
1991,United Kingdom,QuarantineForInternationalTravellers,2020-01-01T00:00:00,3/14/2020
1992,United Kingdom,QuarantineForInternationalTravellers,2020-06-08T00:00:00,6/29/2020
1993,United Kingdom,QuarantineForInternationalTravellersPartial,2020-11-06T00:00:00,NA
1994,United Kingdom,RegionalStayHomeOrder,2020-10-23T00:00:00,11/8/2020
1995,United Kingdom,RegionalStayHomeOrder,2020-12-20T00:00:00,4/11/2021
1996,United Kingdom,RestaurantsCafes,2020-03-16T00:00:00,7/2/2020
1997,United Kingdom,RestaurantsCafes,2020-11-05T00:00:00,12/1/2020
1998,United Kingdom,RestaurantsCafesPartial,2020-09-24T00:00:00,11/4/2020
1999,United Kingdom,SocialCircle,2020-09-09T00:00:00,12/1/2020
2000,United Kingdom,StayHomeGen,2020-03-16T00:00:00,3/23/2020
2001,United Kingdom,StayHomeOrder,2020-03-24T00:00:00,5/9/2020
2002,United Kingdom,StayHomeOrder,2020-11-05T00:00:00,12/1/2020
2003,United Kingdom,StayHomeOrderPartial,2020-05-10T00:00:00,7/4/2020
2004,United Kingdom,StayHomeRiskG,2020-03-16T00:00:00,7/5/2020
2005,United Kingdom,StayHomeRiskG,2020-11-05T00:00:00,12/1/2020
2006,United Kingdom,StayHomeRiskGPartial,2020-07-06T00:00:00,8/1/2020
2007,United Kingdom,Teleworking,2020-03-16T00:00:00,5/9/2020
